tick_production_viande,tick_production_legume,tick_production_coton,tick_consommation_viande,tick_consommation_legume,tick_consommation_coton,tick_emission_viande,tick_emission_legume,tick_emission_coton,tick_emission_total,tick_surface_used_viande,tick_surface_used_legume,tick_surface_used_coton,tick_surface_manque_viande,tick_surface_manque_legume,tick_surface_manque_coton,tick_penurie_viande,tick_penurie_legume,tick_penurie_coton,tick_stock_viande,tick_stock_legume,tick_stock_coton
18439.08,105193.43999999999,0.0,18439.08,105193.43999999999,0.0,152859.9732,27350.2944,0.0,227067.69800000003,5420938.380000001,69427.67039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57999999999811,271.4400000000023,0.0
18439.08,105193.43999999999,0.0,18439.08,105193.43999999999,0.0,152859.9732,27350.2944,0.0,227067.69800000003,5420938.380000001,69427.67039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57999999999811,271.4400000000023,0.0
18439.08,105193.43999999999,0.0,18439.08,105193.43999999999,0.0,152859.9732,27350.2944,0.0,227067.69800000003,5420938.380000001,69427.67039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57999999999811,271.4400000000023,0.0
18439.08,105193.43999999999,0.0,18439.08,105193.43999999999,0.0,152859.9732,27350.2944,0.0,227067.69800000003,5420938.380000001,69427.67039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57999999999811,271.4400000000023,0.0
18439.08,105193.43999999999,0.0,18439.08,105193.43999999999,0.0,152859.9732,27350.2944,0.0,227067.69800000003,5420938.380000001,69427.67039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57999999999811,271.4400000000023,0.0
18439.08,105193.43999999999,0.0,18439.08,105193.43999999999,0.0,152859.9732,27350.2944,0.0,227067.69800000003,5420938.380000001,69427.67039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57999999999811,271.4400000000023,0.0
18439.08,105193.43999999999,0.0,18439.08,105193.43999999999,0.0,152859.9732,27350.2944,0.0,227067.69800000003,5420938.380000001,69427.67039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57999999999811,271.4400000000023,0.0
18439.08,105193.43999999999,0.0,18439.08,105193.43999999999,0.0,152859.9732,27350.2944,0.0,227067.69800000003,5420938.380000001,69427.67039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57999999999811,271.4400000000023,0.0
18439.08,105193.43999999999,0.0,18439.08,105193.43999999999,0.0,152859.9732,27350.2944,0.0,227067.69800000003,5420938.380000001,69427.67039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57999999999811,271.4400000000023,0.0
18439.08,105193.43999999999,0.0,18439.08,105193.43999999999,0.0,152859.9732,27350.2944,0.0,227067.69800000003,5420938.380000001,69427.67039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57999999999811,271.4400000000023,0.0
18444.57,105224.76,0.0,18444.57,105224.76,0.0,152905.48529999997,27358.4376,0.0,227135.30449999997,5422552.3950000005,69448.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.090000000000146,240.11999999999534,0.0
18444.57,105224.76,0.0,18444.57,105224.76,0.0,152905.48529999997,27358.4376,0.0,227135.30449999997,5422552.3950000005,69448.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.090000000000146,240.11999999999534,0.0
18444.57,105224.76,0.0,18444.57,105224.76,0.0,152905.48529999997,27358.4376,0.0,227135.30449999997,5422552.3950000005,69448.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.090000000000146,240.11999999999534,0.0
18444.57,105224.76,0.0,18444.57,105224.76,0.0,152905.48529999997,27358.4376,0.0,227135.30449999997,5422552.3950000005,69448.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.090000000000146,240.11999999999534,0.0
18444.57,105224.76,0.0,18444.57,105224.76,0.0,152905.48529999997,27358.4376,0.0,227135.30449999997,5422552.3950000005,69448.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.090000000000146,240.11999999999534,0.0
18444.57,105224.76,0.0,18444.57,105224.76,0.0,152905.48529999997,27358.4376,0.0,227135.30449999997,5422552.3950000005,69448.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.090000000000146,240.11999999999534,0.0
18444.57,105224.76,0.0,18444.57,105224.76,0.0,152905.48529999997,27358.4376,0.0,227135.30449999997,5422552.3950000005,69448.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.090000000000146,240.11999999999534,0.0
18444.57,105224.76,0.0,18444.57,105224.76,0.0,152905.48529999997,27358.4376,0.0,227135.30449999997,5422552.3950000005,69448.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.090000000000146,240.11999999999534,0.0
18444.57,105224.76,0.0,18444.57,105224.76,0.0,152905.48529999997,27358.4376,0.0,227135.30449999997,5422552.3950000005,69448.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.090000000000146,240.11999999999534,0.0
18444.57,105224.76,0.0,18444.57,105224.76,0.0,152905.48529999997,27358.4376,0.0,227135.30449999997,5422552.3950000005,69448.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.090000000000146,240.11999999999534,0.0
18444.57,105224.76,0.0,18444.57,105224.76,0.0,152905.48529999997,27358.4376,0.0,227135.30449999997,5422552.3950000005,69448.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.090000000000146,240.11999999999534,0.0
18444.57,105224.76,0.0,18444.57,105224.76,0.0,152905.48529999997,27358.4376,0.0,227135.30449999997,5422552.3950000005,69448.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.090000000000146,240.11999999999534,0.0
18444.57,105224.76,0.0,18444.57,105224.76,0.0,152905.48529999997,27358.4376,0.0,227135.30449999997,5422552.3950000005,69448.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.090000000000146,240.11999999999534,0.0
18426.27,105120.36,0.0,18426.27,105120.36,0.0,152753.77829999998,27331.2936,0.0,226909.9495,5417172.345,69379.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38999999999942,344.5199999999895,0.0
18426.27,105120.36,0.0,18426.27,105120.36,0.0,152753.77829999998,27331.2936,0.0,226909.9495,5417172.345,69379.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38999999999942,344.5199999999895,0.0
18426.27,105120.36,0.0,18426.27,105120.36,0.0,152753.77829999998,27331.2936,0.0,226909.9495,5417172.345,69379.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38999999999942,344.5199999999895,0.0
18426.27,105120.36,0.0,18426.27,105120.36,0.0,152753.77829999998,27331.2936,0.0,226909.9495,5417172.345,69379.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38999999999942,344.5199999999895,0.0
18426.27,105120.36,0.0,18426.27,105120.36,0.0,152753.77829999998,27331.2936,0.0,226909.9495,5417172.345,69379.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38999999999942,344.5199999999895,0.0
18426.27,105120.36,0.0,18426.27,105120.36,0.0,152753.77829999998,27331.2936,0.0,226909.9495,5417172.345,69379.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38999999999942,344.5199999999895,0.0
18426.27,105120.36,0.0,18426.27,105120.36,0.0,152753.77829999998,27331.2936,0.0,226909.9495,5417172.345,69379.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38999999999942,344.5199999999895,0.0
18426.27,105120.36,0.0,18426.27,105120.36,0.0,152753.77829999998,27331.2936,0.0,226909.9495,5417172.345,69379.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38999999999942,344.5199999999895,0.0
18426.27,105120.36,0.0,18426.27,105120.36,0.0,152753.77829999998,27331.2936,0.0,226909.9495,5417172.345,69379.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38999999999942,344.5199999999895,0.0
18426.27,105120.36,0.0,18426.27,105120.36,0.0,152753.77829999998,27331.2936,0.0,226909.9495,5417172.345,69379.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38999999999942,344.5199999999895,0.0
18426.27,105120.36,0.0,18426.27,105120.36,0.0,152753.77829999998,27331.2936,0.0,226909.9495,5417172.345,69379.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38999999999942,344.5199999999895,0.0
18426.27,105120.36,0.0,18426.27,105120.36,0.0,152753.77829999998,27331.2936,0.0,226909.9495,5417172.345,69379.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38999999999942,344.5199999999895,0.0
18426.27,105120.36,0.0,18426.27,105120.36,0.0,152753.77829999998,27331.2936,0.0,226909.9495,5417172.345,69379.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38999999999942,344.5199999999895,0.0
18453.72,105276.95999999999,0.0,18453.72,105276.95999999999,0.0,152981.3388,27372.009599999998,0.0,227247.982,5425242.42,69482.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93999999999869,187.91999999999825,0.0
18453.72,105276.95999999999,0.0,18453.72,105276.95999999999,0.0,152981.3388,27372.009599999998,0.0,227247.982,5425242.42,69482.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93999999999869,187.91999999999825,0.0
18453.72,105276.95999999999,0.0,18453.72,105276.95999999999,0.0,152981.3388,27372.009599999998,0.0,227247.982,5425242.42,69482.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93999999999869,187.91999999999825,0.0
18453.72,105276.95999999999,0.0,18453.72,105276.95999999999,0.0,152981.3388,27372.009599999998,0.0,227247.982,5425242.42,69482.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93999999999869,187.91999999999825,0.0
18453.72,105276.95999999999,0.0,18453.72,105276.95999999999,0.0,152981.3388,27372.009599999998,0.0,227247.982,5425242.42,69482.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93999999999869,187.91999999999825,0.0
18453.72,105276.95999999999,0.0,18453.72,105276.95999999999,0.0,152981.3388,27372.009599999998,0.0,227247.982,5425242.42,69482.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93999999999869,187.91999999999825,0.0
18453.72,105276.95999999999,0.0,18453.72,105276.95999999999,0.0,152981.3388,27372.009599999998,0.0,227247.982,5425242.42,69482.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93999999999869,187.91999999999825,0.0
18453.72,105276.95999999999,0.0,18453.72,105276.95999999999,0.0,152981.3388,27372.009599999998,0.0,227247.982,5425242.42,69482.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93999999999869,187.91999999999825,0.0
18453.72,105276.95999999999,0.0,18453.72,105276.95999999999,0.0,152981.3388,27372.009599999998,0.0,227247.982,5425242.42,69482.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93999999999869,187.91999999999825,0.0
18453.72,105276.95999999999,0.0,18453.72,105276.95999999999,0.0,152981.3388,27372.009599999998,0.0,227247.982,5425242.42,69482.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93999999999869,187.91999999999825,0.0
18453.72,105276.95999999999,0.0,18453.72,105276.95999999999,0.0,152981.3388,27372.009599999998,0.0,227247.982,5425242.42,69482.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93999999999869,187.91999999999825,0.0
18453.72,105276.95999999999,0.0,18453.72,105276.95999999999,0.0,152981.3388,27372.009599999998,0.0,227247.982,5425242.42,69482.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93999999999869,187.91999999999825,0.0
18453.72,105276.95999999999,0.0,18453.72,105276.95999999999,0.0,152981.3388,27372.009599999998,0.0,227247.982,5425242.42,69482.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93999999999869,187.91999999999825,0.0
18479.34,105423.12,0.0,18479.34,105423.12,0.0,153193.72859999997,27410.0112,0.0,227563.47899999996,5432774.49,69579.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319999999999709,41.75999999999476,0.0
18479.34,105423.12,0.0,18479.34,105423.12,0.0,153193.72859999997,27410.0112,0.0,227563.47899999996,5432774.49,69579.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319999999999709,41.75999999999476,0.0
18479.34,105423.12,0.0,18479.34,105423.12,0.0,153193.72859999997,27410.0112,0.0,227563.47899999996,5432774.49,69579.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319999999999709,41.75999999999476,0.0
18479.34,105423.12,0.0,18479.34,105423.12,0.0,153193.72859999997,27410.0112,0.0,227563.47899999996,5432774.49,69579.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319999999999709,41.75999999999476,0.0
18479.34,105423.12,0.0,18479.34,105423.12,0.0,153193.72859999997,27410.0112,0.0,227563.47899999996,5432774.49,69579.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319999999999709,41.75999999999476,0.0
18479.34,105423.12,0.0,18479.34,105423.12,0.0,153193.72859999997,27410.0112,0.0,227563.47899999996,5432774.49,69579.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319999999999709,41.75999999999476,0.0
18479.34,105423.12,0.0,18479.34,105423.12,0.0,153193.72859999997,27410.0112,0.0,227563.47899999996,5432774.49,69579.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319999999999709,41.75999999999476,0.0
18479.34,105423.12,0.0,18479.34,105423.12,0.0,153193.72859999997,27410.0112,0.0,227563.47899999996,5432774.49,69579.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319999999999709,41.75999999999476,0.0
18479.34,105423.12,0.0,18479.34,105423.12,0.0,153193.72859999997,27410.0112,0.0,227563.47899999996,5432774.49,69579.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319999999999709,41.75999999999476,0.0
18479.34,105423.12,0.0,18479.34,105423.12,0.0,153193.72859999997,27410.0112,0.0,227563.47899999996,5432774.49,69579.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319999999999709,41.75999999999476,0.0
18479.34,105423.12,0.0,18479.34,105423.12,0.0,153193.72859999997,27410.0112,0.0,227563.47899999996,5432774.49,69579.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319999999999709,41.75999999999476,0.0
18479.34,105423.12,0.0,18479.34,105423.12,0.0,153193.72859999997,27410.0112,0.0,227563.47899999996,5432774.49,69579.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319999999999709,41.75999999999476,0.0
18479.34,105423.12,0.0,18479.34,105423.12,0.0,153193.72859999997,27410.0112,0.0,227563.47899999996,5432774.49,69579.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319999999999709,41.75999999999476,0.0
18457.38,105297.84,0.0,18457.38,105297.84,0.0,153011.6802,27377.4384,0.0,227293.053,5426318.430000001,69496.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.279999999998836,167.0399999999936,0.0
18457.38,105297.84,0.0,18457.38,105297.84,0.0,153011.6802,27377.4384,0.0,227293.053,5426318.430000001,69496.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.279999999998836,167.0399999999936,0.0
18457.38,105297.84,0.0,18457.38,105297.84,0.0,153011.6802,27377.4384,0.0,227293.053,5426318.430000001,69496.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.279999999998836,167.0399999999936,0.0
18457.38,105297.84,0.0,18457.38,105297.84,0.0,153011.6802,27377.4384,0.0,227293.053,5426318.430000001,69496.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.279999999998836,167.0399999999936,0.0
18457.38,105297.84,0.0,18457.38,105297.84,0.0,153011.6802,27377.4384,0.0,227293.053,5426318.430000001,69496.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.279999999998836,167.0399999999936,0.0
18457.38,105297.84,0.0,18457.38,105297.84,0.0,153011.6802,27377.4384,0.0,227293.053,5426318.430000001,69496.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.279999999998836,167.0399999999936,0.0
18457.38,105297.84,0.0,18457.38,105297.84,0.0,153011.6802,27377.4384,0.0,227293.053,5426318.430000001,69496.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.279999999998836,167.0399999999936,0.0
18457.38,105297.84,0.0,18457.38,105297.84,0.0,153011.6802,27377.4384,0.0,227293.053,5426318.430000001,69496.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.279999999998836,167.0399999999936,0.0
18457.38,105297.84,0.0,18457.38,105297.84,0.0,153011.6802,27377.4384,0.0,227293.053,5426318.430000001,69496.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.279999999998836,167.0399999999936,0.0
18457.38,105297.84,0.0,18457.38,105297.84,0.0,153011.6802,27377.4384,0.0,227293.053,5426318.430000001,69496.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.279999999998836,167.0399999999936,0.0
18457.38,105297.84,0.0,18457.38,105297.84,0.0,153011.6802,27377.4384,0.0,227293.053,5426318.430000001,69496.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.279999999998836,167.0399999999936,0.0
18457.38,105297.84,0.0,18457.38,105297.84,0.0,153011.6802,27377.4384,0.0,227293.053,5426318.430000001,69496.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.279999999998836,167.0399999999936,0.0
18457.38,105297.84,0.0,18457.38,105297.84,0.0,153011.6802,27377.4384,0.0,227293.053,5426318.430000001,69496.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.279999999998836,167.0399999999936,0.0
18424.440000000002,105109.92,0.0,18424.440000000002,105109.92,0.0,152738.60760000002,27328.5792,0.0,226887.41400000002,5416634.340000001,69372.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.219999999997526,354.95999999999185,0.0
18424.440000000002,105109.92,0.0,18424.440000000002,105109.92,0.0,152738.60760000002,27328.5792,0.0,226887.41400000002,5416634.340000001,69372.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.219999999997526,354.95999999999185,0.0
18424.440000000002,105109.92,0.0,18424.440000000002,105109.92,0.0,152738.60760000002,27328.5792,0.0,226887.41400000002,5416634.340000001,69372.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.219999999997526,354.95999999999185,0.0
18424.440000000002,105109.92,0.0,18424.440000000002,105109.92,0.0,152738.60760000002,27328.5792,0.0,226887.41400000002,5416634.340000001,69372.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.219999999997526,354.95999999999185,0.0
18424.440000000002,105109.92,0.0,18424.440000000002,105109.92,0.0,152738.60760000002,27328.5792,0.0,226887.41400000002,5416634.340000001,69372.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.219999999997526,354.95999999999185,0.0
18424.440000000002,105109.92,0.0,18424.440000000002,105109.92,0.0,152738.60760000002,27328.5792,0.0,226887.41400000002,5416634.340000001,69372.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.219999999997526,354.95999999999185,0.0
18424.440000000002,105109.92,0.0,18424.440000000002,105109.92,0.0,152738.60760000002,27328.5792,0.0,226887.41400000002,5416634.340000001,69372.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.219999999997526,354.95999999999185,0.0
18424.440000000002,105109.92,0.0,18424.440000000002,105109.92,0.0,152738.60760000002,27328.5792,0.0,226887.41400000002,5416634.340000001,69372.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.219999999997526,354.95999999999185,0.0
18424.440000000002,105109.92,0.0,18424.440000000002,105109.92,0.0,152738.60760000002,27328.5792,0.0,226887.41400000002,5416634.340000001,69372.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.219999999997526,354.95999999999185,0.0
18424.440000000002,105109.92,0.0,18424.440000000002,105109.92,0.0,152738.60760000002,27328.5792,0.0,226887.41400000002,5416634.340000001,69372.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.219999999997526,354.95999999999185,0.0
18424.440000000002,105109.92,0.0,18424.440000000002,105109.92,0.0,152738.60760000002,27328.5792,0.0,226887.41400000002,5416634.340000001,69372.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.219999999997526,354.95999999999185,0.0
18424.440000000002,105109.92,0.0,18424.440000000002,105109.92,0.0,152738.60760000002,27328.5792,0.0,226887.41400000002,5416634.340000001,69372.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.219999999997526,354.95999999999185,0.0
18424.440000000002,105109.92,0.0,18424.440000000002,105109.92,0.0,152738.60760000002,27328.5792,0.0,226887.41400000002,5416634.340000001,69372.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.219999999997526,354.95999999999185,0.0
18413.46,105047.28,0.0,18413.46,105047.28,0.0,152647.58339999997,27312.2928,0.0,226752.20099999997,5413406.3100000005,69331.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000073,417.59999999999127,0.0
18413.46,105047.28,0.0,18413.46,105047.28,0.0,152647.58339999997,27312.2928,0.0,226752.20099999997,5413406.3100000005,69331.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000073,417.59999999999127,0.0
18413.46,105047.28,0.0,18413.46,105047.28,0.0,152647.58339999997,27312.2928,0.0,226752.20099999997,5413406.3100000005,69331.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000073,417.59999999999127,0.0
18413.46,105047.28,0.0,18413.46,105047.28,0.0,152647.58339999997,27312.2928,0.0,226752.20099999997,5413406.3100000005,69331.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000073,417.59999999999127,0.0
18413.46,105047.28,0.0,18413.46,105047.28,0.0,152647.58339999997,27312.2928,0.0,226752.20099999997,5413406.3100000005,69331.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000073,417.59999999999127,0.0
18413.46,105047.28,0.0,18413.46,105047.28,0.0,152647.58339999997,27312.2928,0.0,226752.20099999997,5413406.3100000005,69331.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000073,417.59999999999127,0.0
18413.46,105047.28,0.0,18413.46,105047.28,0.0,152647.58339999997,27312.2928,0.0,226752.20099999997,5413406.3100000005,69331.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000073,417.59999999999127,0.0
18413.46,105047.28,0.0,18413.46,105047.28,0.0,152647.58339999997,27312.2928,0.0,226752.20099999997,5413406.3100000005,69331.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000073,417.59999999999127,0.0
18413.46,105047.28,0.0,18413.46,105047.28,0.0,152647.58339999997,27312.2928,0.0,226752.20099999997,5413406.3100000005,69331.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000073,417.59999999999127,0.0
18413.46,105047.28,0.0,18413.46,105047.28,0.0,152647.58339999997,27312.2928,0.0,226752.20099999997,5413406.3100000005,69331.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000073,417.59999999999127,0.0
18413.46,105047.28,0.0,18413.46,105047.28,0.0,152647.58339999997,27312.2928,0.0,226752.20099999997,5413406.3100000005,69331.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000073,417.59999999999127,0.0
18413.46,105047.28,0.0,18413.46,105047.28,0.0,152647.58339999997,27312.2928,0.0,226752.20099999997,5413406.3100000005,69331.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000073,417.59999999999127,0.0
18413.46,105047.28,0.0,18413.46,105047.28,0.0,152647.58339999997,27312.2928,0.0,226752.20099999997,5413406.3100000005,69331.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000073,417.59999999999127,0.0
18404.31,104995.08,0.0,18404.31,104995.08,0.0,152571.7299,27298.720800000003,0.0,226639.5235,5410716.285,69296.7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.34999999999854,469.79999999998836,0.0
18404.31,104995.08,0.0,18404.31,104995.08,0.0,152571.7299,27298.720800000003,0.0,226639.5235,5410716.285,69296.7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.34999999999854,469.79999999998836,0.0
18404.31,104995.08,0.0,18404.31,104995.08,0.0,152571.7299,27298.720800000003,0.0,226639.5235,5410716.285,69296.7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.34999999999854,469.79999999998836,0.0
18404.31,104995.08,0.0,18404.31,104995.08,0.0,152571.7299,27298.720800000003,0.0,226639.5235,5410716.285,69296.7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.34999999999854,469.79999999998836,0.0
18404.31,104995.08,0.0,18404.31,104995.08,0.0,152571.7299,27298.720800000003,0.0,226639.5235,5410716.285,69296.7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.34999999999854,469.79999999998836,0.0
18404.31,104995.08,0.0,18404.31,104995.08,0.0,152571.7299,27298.720800000003,0.0,226639.5235,5410716.285,69296.7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.34999999999854,469.79999999998836,0.0
18404.31,104995.08,0.0,18404.31,104995.08,0.0,152571.7299,27298.720800000003,0.0,226639.5235,5410716.285,69296.7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.34999999999854,469.79999999998836,0.0
18404.31,104995.08,0.0,18404.31,104995.08,0.0,152571.7299,27298.720800000003,0.0,226639.5235,5410716.285,69296.7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.34999999999854,469.79999999998836,0.0
18404.31,104995.08,0.0,18404.31,104995.08,0.0,152571.7299,27298.720800000003,0.0,226639.5235,5410716.285,69296.7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.34999999999854,469.79999999998836,0.0
18404.31,104995.08,0.0,18404.31,104995.08,0.0,152571.7299,27298.720800000003,0.0,226639.5235,5410716.285,69296.7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.34999999999854,469.79999999998836,0.0
18404.31,104995.08,0.0,18404.31,104995.08,0.0,152571.7299,27298.720800000003,0.0,226639.5235,5410716.285,69296.7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.34999999999854,469.79999999998836,0.0
18404.31,104995.08,0.0,18404.31,104995.08,0.0,152571.7299,27298.720800000003,0.0,226639.5235,5410716.285,69296.7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.34999999999854,469.79999999998836,0.0
18404.31,104995.08,0.0,18404.31,104995.08,0.0,152571.7299,27298.720800000003,0.0,226639.5235,5410716.285,69296.7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.34999999999854,469.79999999998836,0.0
18376.86,104838.48,0.0,18376.86,104838.48,0.0,152344.16939999998,27258.0048,0.0,226301.49099999998,5402646.21,69193.3968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.79999999999927,626.3999999999942,0.0
18376.86,104838.48,0.0,18376.86,104838.48,0.0,152344.16939999998,27258.0048,0.0,226301.49099999998,5402646.21,69193.3968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.79999999999927,626.3999999999942,0.0
18376.86,104838.48,0.0,18376.86,104838.48,0.0,152344.16939999998,27258.0048,0.0,226301.49099999998,5402646.21,69193.3968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.79999999999927,626.3999999999942,0.0
18376.86,104838.48,0.0,18376.86,104838.48,0.0,152344.16939999998,27258.0048,0.0,226301.49099999998,5402646.21,69193.3968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.79999999999927,626.3999999999942,0.0
18376.86,104838.48,0.0,18376.86,104838.48,0.0,152344.16939999998,27258.0048,0.0,226301.49099999998,5402646.21,69193.3968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.79999999999927,626.3999999999942,0.0
